row ID,row m/z,row retention time,NEG_Cas11.mzXML Peak area,NEG_Cas13.mzXML Peak area,NEG_Cas24.mzXML Peak area,NEG_Cas3.mzXML Peak area,NEG_Cas4.mzXML Peak area,NEG_Cas5.mzXML Peak area,NEG_Cas6.mzXML Peak area,NEG_Extrait2hexane.mzXML Peak area,NEG_YSBlanc_MSMS.mzXML Peak area,NEG_YSC4-512CCP6P_MSMS.mzXML Peak area,NEG_YSC410MCP6P_MSMS.mzXML Peak area,NEG_YSC511MCP6P_MSMS.mzXML Peak area,
7186,507.15167236328125,13.170650000000002,0,0,0,0,0,0,0,0,0,3.2735985747859325E7,8.336984566503136E7,0,
7187,363.2190051439334,19.5985,3863730.928906295,0,0,0,0,0,0,3631859.874882796,0,1.1363582704687413E7,0,0,
7188,483.26123046875,15.538133333333334,0,0,0,0,0,0,0,0,0,1.0033969004750038E7,0,4.844341836571888E7,
7189,226.96569385028897,37.99370833333333,0,0,0,0,0,0,0,0,3.8985016298137195E7,5947251.729843638,6094672.932187219,5464334.83249983,
7190,259.08209228515625,2.05215,0,0,0,0,0,0,0,0,0,1.6450106892843727E7,0,0,
7191,271.19166564941406,17.875500000000002,0,0,0,0,0,0,0,0,0,1.0220019591093702E7,0,4.11303902992188E7,
7192,315.07656218741454,17.394083333333334,0,0,0,0,0,7839518.576328137,5432566.570937418,0,0,1.8107701498125035E7,0,1.9257089032968644E7,
7193,569.2602844238281,14.054833333333335,0,0,0,0,0,0,0,0,0,2.8273209530890625E7,0,5890193.717015646,
7194,389.12347412109375,13.52795,0,0,0,0,0,0,0,0,0,2.3094328191343714E7,0,0,
7195,185.04381225999103,2.014561111111111,0,2909221.3742968715,0,0,0,0,0,0,0,1.6564958254749995E7,3804715.4402656304,0,
7196,395.07745361328125,17.255333333333333,0,0,0,0,0,0,0,0,0,1.1643433108749937E7,0,0,
7197,202.11594527255343,13.891644444444443,2.2466526015326247E7,0,0,0,0,0,0,0,0,1.2516646806953155E7,0,4.7594115440578125E7,
7198,377.181884765625,15.887308333333333,0,0,0,0,0,0,0,0,0,1.2842969044812502E7,0,3.0125910665231276E8,
7199,495.1300048828125,17.6255,0,0,0,0,0,0,0,0,0,9992286.507812578,0,0,
7200,447.2603759765625,14.001441666666668,0,0,0,0,0,0,0,0,0,1.0758581676218757E7,6354429.651828096,0,
7201,465.27110290527344,15.740416666666667,0,0,0,0,0,0,0,0,0,9377454.036812514,1.0529965223406248E7,0,
7202,243.06918334960938,12.859972222222224,0,0,0,0,0,0,0,0,0,1.5766055036390657E7,2422298.6938281422,3.1915725059578177E7,
7203,153.0181984882581,11.220166666666668,1.0249261419720706E7,0,0,0,0,0,0,0,0,3.394781427123435E7,0,0,
7204,523.2551879882812,12.305808333333333,0,0,0,0,0,0,0,0,0,1.3714859361203082E7,0,1.4547412014234388E8,
7205,718.8560413887831,1.8082166666666666,0,0,0,0,0,0,0,0,0,5867147.913999995,3472656.3437324255,7894540.774999998,
7206,349.07196044921875,19.6945,0,0,0,0,0,0,0,0,0,1.1004084392968765E7,1.175355242734383E7,0,
7207,245.13962481884246,15.080541666666667,0,0,0,0,0,0,0,0,0,1.2705234193312544E7,0,5222001.765124999,
7208,438.17774963378906,13.469108333333335,0,0,0,0,0,0,0,0,0,1.715232929665625E7,0,3.4781851203000054E7,
7209,435.20263671875,12.6983,0,0,0,0,0,0,0,0,0,1.2587421060468774E7,0,0,
7210,229.07113647460938,2.130091666666667,0,0,0,0,0,0,0,0,0,1.498234528446876E7,1.5478861728093773E7,0,
7211,325.202457204998,24.884527777777777,0,0,0,0,0,5395159.792500079,2605937.480468805,1556778.0510937339,0,1.1673838156875063E7,2602098.914531278,1.6796834909531396E7,
7212,371.20835876464844,15.229624999999999,0,0,0,0,0,0,0,0,0,2.6256896058468718E7,0,2.6772643988328077E7,
7213,567.2812684955019,17.055888888888887,0,7.129442222287503E7,0,0,0,0,0,0,0,1.1189853871562595E7,0,267773.38937495695,
7214,449.18231201171875,13.416083333333335,0,0,0,0,0,0,0,0,0,1.415930368804687E7,0,0,
7215,403.18809509277344,12.445900000000002,0,0,0,0,0,0,0,0,0,1.371577972071872E7,0,2.444152928396871E7,
7216,489.3582305908203,22.013083333333334,0,0,0,0,0,0,0,0,0,8954438.896562539,0,6474719.360312521,
7217,227.05609130859375,13.638866666666667,0,0,0,0,0,0,0,0,0,1.3595461027734336E7,0,0,
7218,319.09751341078015,22.32725,0,0,0,0,0,3569288.581972649,0,0,0,9535417.854687488,0,0,
7219,374.2554473876953,19.537916666666668,0,0,0,0,0,0,0,0,0,2.2860432909218676E7,0,7.36653828439061E7,
7220,147.02892173034164,2.1627041666666664,0,0,0,0,0,0,0,0,5.586456416901753E7,1.7194303649749987E7,5837449.67610937,2.1761440825593747E7,
7221,667.3712768554688,16.603216666666665,0,0,0,0,0,0,0,0,0,1.544845400284355E7,0,0,
7222,207.01172383626303,12.076805555555557,0,0,0,0,0,0,0,0,0,1.7480827616609395E7,1.8431923070015695E7,3.216283996959377E7,
7223,549.1045837402344,20.70283333333333,0,0,0,0,0,0,0,0,0,9594124.304687416,0,1.5771812732499968E7,
7224,173.04418456036848,2.7822250000000004,1.5176403585806157E7,1.3627469902353037E7,0,0,0,0,0,0,0,2.3742907415281236E7,0,3.510145152908497E7,
7225,465.1798818172931,15.973827777777778,0,3.3817277278968684E7,0,0,0,0,0,0,0,1.0582562170656236E7,6419701.961507799,0,
7226,367.0826110839844,18.155166666666666,0,0,0,0,0,0,0,0,0,1.0229035372499999E7,0,0,
7227,439.23859659830725,16.467216666666666,0,2323913.598062469,0,0,0,0,0,0,0,8116906.388718761,0,0,
7228,447.2601134945648,12.979127777777776,0,2869600.8604765693,0,0,0,0,0,0,0,8696911.769656226,1.9149053122593775E7,0,
7229,369.06182861328125,15.748349999999999,0,0,0,0,0,0,0,0,0,1.1835977064468725E7,0,0,
7230,593.2147827148438,17.1675,0,0,0,0,0,0,0,0,0,1.3240039074062346E7,0,0,
7231,175.06039428710938,2.03325,0,0,0,0,0,0,0,0,0,1.7095223806374997E7,2.338257528334373E7,0,
7232,513.2717895507812,12.384808333333332,0,0,0,0,0,0,0,0,0,9873866.715687543,0,2.1188748734999985E7,
7233,195.02928161621094,2.61575,0,0,0,0,0,0,0,0,0,2.792847546742187E7,0,0,
7234,169.08611390761092,13.831006666666667,0,0,0,0,0,0,3.0705038181417942E7,0,4.633932953975209E7,1.3322753458062492E7,2109825.6487343586,4.456330994913748E8,
7235,125.0232830302942,13.747644444444445,0,5.065092136575984E7,0,0,0,0,0,0,0,2.885799057567185E7,0,1.7344039840124983E7,
7236,403.1033630371094,15.430616666666667,0,0,0,0,0,0,0,0,0,8898643.990531225,0,0,
7237,385.0928649902344,16.199666666666666,0,0,0,0,0,0,0,0,0,1.1129204085093837E7,0,0,
7238,125.09608214358066,11.15695,0,0,0,0,0,0,0,0,0,1.6208337704578063E7,6805257.296984382,2.314215482790624E7,
7239,251.09275817871094,15.869883333333332,0,0,0,0,0,0,0,0,0,2.05801181724531E7,0,0,
7240,335.15016771664415,16.605604166666666,0,3.899378135345321E7,0,0,0,0,5174981.649132772,0,0,9691392.774062533,0,5028217.094031215,
7241,401.13539632161456,18.847111111111108,0,0,0,0,0,0,92419.1812499637,0,0,6711980.536250137,0,9026278.556718657,
7242,267.07220232853325,1.944175,0,0,0,0,0,0,0,0,3895259.4365507774,7551403.220781256,1036369.7048984364,3.2920761457718756E7,
7243,243.1234675763958,16.788453333333337,0,0,0,0,2.3398961457789008E7,2.1019975248796877E7,4.8652744797531396E7,0,0,1.0967682298140634E7,0,2.9701997564968772E7,
7244,261.1343610903276,15.971854166666667,4.712753101762493E7,5687484.281468745,0,0,0,0,0,0,0,1.6399077610343618E7,0,2.4548458925750043E7,
7245,281.1393442565411,13.652166666666666,1.0137304221655491E8,0,0,0,0,0,0,0,0,2.8085551399093684E7,0,7.494092845153145E7,
7246,633.3671264648438,19.615916666666667,0,0,0,0,0,0,0,0,0,1.3157421132187465E7,0,2.296731840031247E7,
7247,509.0897521972656,2.094575,0,0,0,0,0,0,0,0,0,7975272.939343749,1.3763834383732802E8,0,
7248,127.00254513198894,2.085022222222222,0,0,0,0,0,0,0,0,0,1.26436608345E7,2665642.872589845,4676316.527167483,
7249,139.00262205671558,2.4437444444444445,0,0,0,0,0,0,4.6225307693967685E7,0,0,1.7226448021093737E7,6.4153074739296935E7,0,
7250,227.01929728190103,2.1211,0,0,0,0,0,0,0,0,0,1.2831963094781239E7,4.199626477679689E7,5831146.604874985,
7251,495.26019287109375,13.0713,0,0,0,0,0,0,0,0,0,8120979.424156257,0,0,
7252,179.03425396405734,10.474891666666668,0,0,0,0,0,0,0,0,0,2.9803391294031285E7,2.55373488432813E7,0,
7253,265.1453663987002,20.793944444444445,0,0,5.1286091279179764E8,0,0,1.5730900895234501E7,3.731106346375024E7,0,0,1.0698766711875012E7,1.0347513151093766E7,2.0264960782656357E7,
7254,249.18579624583887,22.07627777777778,0,0,0,0,0,0,0,0,0,8197598.387812462,6129186.484365219,9581104.789843716,
7255,253.1446533203125,16.811500000000002,0,0,0,0,0,0,0,0,0,1.0474660912968742E7,0,0,
7256,443.2431529335987,27.818166666666666,0,0,0,0,0,4.683920145398441E7,9.322700849156259E7,9.149720917750019E7,0,8559071.370624993,0,9.599905269750011E7,
7257,215.01977669974755,2.594505555555555,0,0,0,0,0,0,0,0,0,7388540.801156266,8504335.265312498,6167093.255596674,
7258,401.2190246582031,22.442333333333334,0,0,0,0,0,0,0,0,0,8759125.232500074,0,0,
7259,371.11395263671875,17.1675,0,0,0,0,0,0,0,0,0,1.707879955390624E7,0,0,
7260,260.9729309082031,14.400466666666667,0,0,0,0,0,0,0,0,0,1.0337283272125013E7,0,0,
7261,573.3295288085938,19.202833333333334,0,0,0,0,0,0,0,0,0,7946661.7195312595,0,0,
7262,185.04463958740234,13.3841,0,0,0,0,0,0,0,0,0,1.591289905487501E7,4112447.941093698,0,
7263,325.0721740722656,20.029,0,0,0,0,0,0,0,0,0,9043497.63593758,0,0,
7264,357.1896057128906,27.486833333333333,0,0,0,0,0,0,0,0,0,7961911.219374935,0,0,
7265,383.20867919921875,13.71435,0,0,0,0,0,0,0,0,0,9373887.117843766,0,0,
7266,341.05548095703125,17.267583333333334,0,0,0,0,0,0,0,0,0,1.153718991140631E7,0,4349276.729687709,
7267,333.08709716796875,14.130275000000001,0,0,0,0,0,0,0,0,0,9973274.232687531,0,1.398424345470313E7,
7268,448.1620330810547,11.940158333333333,0,0,0,0,0,0,0,0,0,1.3749702470328074E7,0,8.40810864794063E7,
7269,432.2008361816406,17.379583333333333,0,0,0,0,0,0,0,0,0,8833485.90015624,0,7499108.550468918,
7270,445.24475196555807,17.665083333333335,0,4.9330823113749884E7,0,0,0,0,0,0,0,1.2028097583593665E7,3777293.0909374557,3.591148290937506E7,
7271,580.2904663085938,15.766816666666667,0,0,0,0,0,0,0,0,0,1.494142853153125E7,0,1.3833910223343765E7,
7272,313.06060791015625,12.2843,0,0,0,0,0,0,0,0,0,1.691399853934376E7,0,0,
7273,229.07102966308594,3.1257333333333333,0,0,0,0,0,0,0,0,0,1.1444025802312503E7,1.3499169432234371E7,0,
7274,597.3872552826563,12.928704166666668,0,0,0,0,0,3781212.91104053,0,0,0,1.023193736549994E7,6750266.600050816,1.4684654900765618E7,
7275,228.0872802734375,2.1563166666666667,0,0,0,0,0,0,0,0,0,1.1042812651984366E7,0,0,
7276,298.23876953125,23.194333333333333,0,0,0,0,0,0,0,0,0,3772064.829062484,0,6940352.375937472,
7277,401.1254577636719,17.1135,0,0,0,0,0,0,0,0,0,8180320.935625025,0,0,
7278,155.03410449748515,2.154261111111111,0,0,0,0,0,0,0,0,0,2.072396845470313E7,8252898.44590333,4.318017991093266E7,
7279,203.09202575683594,13.791899999999998,0,0,0,0,0,0,0,0,0,1.1311518316453157E7,1.1327634711265605E7,0,
7280,327.0896597253271,20.65683333333333,0,0,0,0,0,0,0,0,0,9284742.913749864,0,6730545.71585937,
7281,353.0670166015625,16.771,0,0,0,0,0,0,0,0,0,7628989.992500075,0,0,
7282,349.07236695133787,18.890333333333334,0,0,0,0,0,0,111719.6499999877,1847486.8279882767,0,7994291.259843766,0,0,
7283,385.18712210267637,15.268711111111111,0,9064654.40935546,0,0,0,0,0,0,0,2.5699387422859408E7,0,2.0500023644218754E7,
7284,225.04085295540946,12.895933333333332,0,0,0,0,0,0,0,0,0,2.9641488323265612E7,3611765.0297460724,0,
7285,463.25563049316406,15.340283333333334,0,0,0,0,0,0,0,0,0,1.2675125259484379E7,1.0694315649765568E7,0,
7286,464.23040771484375,16.871833333333335,0,0,0,0,0,0,0,0,0,1.0131205575000016E7,0,2.6064451675468966E7,
7287,203.05547332763672,2.6102999999999996,0,0,0,0,0,0,0,0,0,6287931.372203134,2.0706374331156246E7,0,
7288,364.18450927734375,12.384350000000001,0,0,0,0,0,0,0,0,0,1.1992494573843742E7,0,0,
7289,159.0440673828125,16.138966666666665,0,0,0,0,0,0,0,0,0,4.017030870464052E7,0,0,
7290,479.204345703125,12.960175,0,0,0,0,0,0,0,0,0,8401097.662937485,0,5.004569755157816E7,
7291,527.191983075209,15.962358333333334,0,0,0,0,0,0,3633055.2190273423,0,0,1.2208109654484417E7,0,0,
7292,413.1642017364502,16.141166666666663,0,0,0,0,0,0,0,0,0,8211450.830327965,0,8.972107691578133E7,
7293,247.11865203021324,12.90535,0,0,0,0,0,0,0,0,0,1.217844638781252E7,0,1.5472538605367115E7,
7294,602.3560791015625,22.45025,0,0,0,0,0,0,0,0,0,7146427.592031342,0,2.0071064018281255E7,
7295,543.1747741699219,16.764166666666668,0,0,0,0,0,0,0,0,0,7831238.936875124,0,6280453.351093441,
7296,347.2437286376953,16.14373333333333,0,0,0,0,0,0,0,0,0,5740392.146484492,0,3.948425141937467E7,
7297,203.092041015625,2.1231833333333334,0,0,0,0,0,0,0,0,0,1.1915562225124989E7,0,0,
7298,367.17603081923266,17.980083333333333,0,0,0,0,0,0,0,0,0,9211412.255781185,0,1.769056553054693E7,
7299,372.2404327392578,20.47683333333333,0,0,0,0,0,0,0,0,0,9994409.879843751,0,7537284.529843712,
7300,197.1538770958153,17.511541666666666,0,6222646.985058553,0,0,8310950.368232443,0,0,0,0,1.8125547969375E7,0,1.5554634562031196E7,
7301,205.0350087483724,2.06725,0,0,0,0,0,0,0,0,0,1.44344520795625E7,5060686.9879687335,2.0065020484406248E7,
7302,613.36279296875,17.262,0,0,0,0,0,0,0,0,0,6542923.243281094,0,0,
7303,376.216781994528,19.584555555555557,0,0,0,0,0,0,0,0,0,1.0628053504374918E7,4221801.0548535,1.2853843126562519E7,
7304,353.10296630859375,15.478225,0,0,0,0,0,0,0,0,0,8216406.367656262,3016534.7504687756,0,
7305,261.1709899902344,14.194883333333333,0,0,0,0,0,0,0,0,0,7235941.717843785,0,0,
7306,205.03491719563803,2.8299055555555555,0,0,0,0,0,0,0,0,0,8836145.114968747,4306071.781656247,1.1455394287000002E7,
7307,447.2602233886719,15.118816666666667,0,0,0,0,0,0,0,0,0,6643630.800453097,8930871.956218727,0,
7308,211.09711456298828,12.091416666666667,0,0,0,0,0,0,0,0,0,1.1390524130015604E7,0,6023969.989687559,
7309,479.3017272949219,14.957366666666667,0,0,0,0,0,0,0,0,0,6758768.142656244,0,0,
7310,299.080983037534,18.12591666666667,0,0,0,0,0,0,0,0,0,8055047.078125023,0,1400978.7885937423,
7311,633.3656005859375,19.063666666666666,0,0,0,0,0,0,0,0,0,6885323.946093702,0,0,
7312,159.02899677949793,2.1589625,0,0,0,0,0,0,0,0,1.5086252261853518E7,1.230508983087499E7,227447.64628124848,8162413.736671863,
7313,294.95290120442706,1.7833777777777777,0,0,0,0,0,0,0,0,0,4605301.202031252,7716460.9569375,1.5988556445093747E7,
7314,387.0239400162416,11.0275375,6775722.846613294,8668393.6528672,0,0,0,0,0,0,0,1.754364245026567E7,4.5224079214656286E7,0,
7315,501.2715301513672,14.989708333333333,0,0,0,0,0,0,0,0,0,6566999.744328133,0,2.899759345648432E7,
7316,406.1515655517578,11.015233333333335,0,0,0,0,0,0,0,0,0,7064825.507531237,0,8367916.974906285,
7317,401.12489638091824,15.918991666666667,0,0,0,0,0,0,0,0,0,7046755.628671899,9902490.636972664,0,
7318,447.12841796875,14.66455,0,0,0,0,0,0,0,0,0,1.0306942605062505E7,0,0,
7319,475.3064147510748,18.397,0,8.852345734640631E7,0,0,0,0,0,0,0,9446096.13546874,0,3.677340543687509E7,
7320,255.0149936018319,2.6144,0,0,0,0,0,0,0,0,0,5484013.86440626,1825408.0880234477,0,
7321,203.0919952392578,3.103816666666667,0,0,0,0,0,0,0,0,0,3.470972253918752E7,0,0,
7322,211.07245635986328,2.036383333333333,0,0,0,0,0,0,0,0,0,8027168.4636249915,0,6879599.502437502,
7323,393.16400146484375,13.399933333333333,0,0,0,0,0,0,0,0,0,4915310.9176250305,0,0,
7324,241.03484164381652,2.8928666666666665,0,8215380.509140634,0,0,0,0,0,0,0,8554120.598953139,3.512625211165622E7,0,
7325,241.0272979736328,17.609166666666667,0,0,0,0,0,0,0,0,0,7678758.80749998,0,0,
7326,351.0877380371094,19.00183333333333,0,0,0,0,0,0,0,0,0,9412549.668749962,0,0,
7327,219.17502085367838,40.356888888888896,0,0,0,0,0,0,0,0,2434673.2666016207,8687981.799687428,825513.6799994942,0,
7328,343.1747035193065,19.8215,2645466.5035937014,0,0,0,0,3537441.816992227,0,0,0,7913291.879374964,0,4.927624586562523E7,
7329,465.13848876953125,14.313116666666668,0,0,0,0,0,0,0,0,0,1.3652726457781216E7,0,0,
7330,317.08209228515625,22.311,0,0,0,0,0,0,0,0,0,6313692.894999981,0,0,
7331,418.18678283691406,16.15459166666667,0,0,0,0,0,0,0,0,0,9417359.409406332,0,1.0627571711593758E7,
7332,220.02267456054688,1.9474833333333335,0,0,0,0,0,0,0,0,0,3761179.016765622,9487318.315031245,0,
7333,199.13330059035536,20.7515,0,0,0,0,0,2.612574495164058E7,2.4238183391875044E7,0,0,1.4165868297968853E7,0,5.511947700706255E8,
7334,372.23944091796875,22.187333333333335,0,0,0,0,0,0,0,0,0,7811569.768437524,0,0,
7335,606.0748494466146,1.7869777777777778,0,0,0,0,0,0,0,0,0,4216344.4762812555,1.1456559239031253E7,2.3235593417562492E7,
7336,214.10804748535156,4.02565,0,0,0,0,0,0,0,0,0,1.0703056771562504E7,0,1.1633045119156236E7,
7337,247.11854553222656,20.735500000000002,0,0,0,0,0,0,0,0,0,7650840.266874931,0,0,
7338,125.05950927734375,9.171058333333335,0,0,0,0,0,0,0,0,0,2.1456396480171934E7,6506930.250156196,0,
7339,515.2173461914062,19.107333333333333,0,0,0,0,0,0,0,0,0,7169870.4545311835,0,0,
7340,421.0536193847656,16.070266666666665,0,0,0,0,0,0,0,0,0,1.6506482069281254E7,0,0,
7341,495.19956970214844,11.024616666666667,0,0,0,0,0,0,0,0,0,9883882.915968796,0,6.954750297037493E7,
7342,232.1134033203125,16.754333333333335,0,0,0,0,0,0,0,0,0,5369684.149687583,0,8756558.56468731,
7343,389.2189025878906,18.943833333333334,0,0,0,0,0,0,0,0,0,5695930.817968738,0,1.6537514624062639E7,
7344,211.0164337158203,14.346816666666665,0,0,0,0,0,0,0,0,0,8058846.376531251,0,0,
7345,269.1009979248047,10.482483333333334,0,0,0,0,0,0,0,0,0,2.2722981405296814E7,0,2.2179879946640644E7,
7346,537.3082275390625,15.661083333333332,0,0,0,0,0,0,0,0,0,8837959.158312542,0,0,
7347,245.10256958007812,2.1563166666666667,0,0,0,0,0,0,0,0,0,1.0959932545656255E7,0,0,
7348,232.9869011592247,1.8512166666666665,0,0,0,0,4611278.83959619,3342974.5027597668,4749456.363785159,2469773.8282412123,0,5133376.671375003,2491332.769406252,6651140.190593741,
7349,214.10808563232422,2.1369166666666666,0,0,0,0,0,0,0,0,0,8921151.242656263,0,1.152364368159375E7,
7350,219.0773162841797,10.737283333333332,0,0,0,0,0,0,0,0,0,9636801.764187481,0,0,
7351,633.3669452667236,21.305416666666666,0,0,0,0,0,0,0,0,0,9810484.893281242,0,2.3732245998125073E7,
7352,289.07113072492075,15.400144444444445,0,0,0,0,0,0,3596776.45217579,0,0,8689964.50090625,0,5723691.254375014,
7353,763.1817626953125,9.183933333333332,0,0,0,0,0,0,0,0,0,1.2304359916531242E7,0,0,
7354,649.3617553710938,16.49515,0,0,0,0,0,0,0,0,0,6462882.261171796,0,0,
7355,665.3576049804688,17.395500000000002,0,0,0,0,0,0,0,0,0,2.1580990630468905E7,0,0,
7356,198.1130194725928,12.476733333333334,0,0,0,0,0,0,0,0,0,7887299.636265615,5114627.182750012,5.693892773678121E7,
7357,423.13409423828125,22.067666666666668,0,0,0,0,0,0,0,0,0,6643347.7410937175,6889517.442812497,0,
7358,409.1873474121094,18.99416666666667,0,0,0,0,0,0,0,0,0,6449619.869374972,0,0,
7359,358.2603171762794,22.876055555555556,0,0,0,0,0,0,0,0,0,9873809.4753125,1.026756464984375E7,8750872.561757784,
7360,333.1016082763672,15.550233333333333,0,0,0,0,0,0,0,0,0,7692837.763015649,6.424926368285935E7,0,
7361,415.2340545654297,21.83641666666667,0,0,0,0,0,0,0,0,0,1.8061793262500044E7,0,3.49854634204375E8,
7362,537.3086242675781,14.621125,0,0,0,0,0,0,0,0,0,2.063982054865638E7,0,8.941245439756262E7,
7363,463.25563049316406,16.192999999999998,0,0,0,0,0,0,0,0,0,6173865.185968795,5363032.429406299,0,
7364,355.2127090734594,22.500666666666667,0,1.1549496806686565E8,0,0,0,0,4.186382169992196E7,0,0,5817772.987187526,0,5035264.805156263,
7365,265.0716094970703,16.635225,0,0,0,0,0,0,0,0,0,6904188.719749936,2.3904642834218845E7,0,
7366,497.2761535644531,13.354016666666666,0,0,0,0,0,0,0,0,0,6356531.952156251,0,0,
7367,381.1921081542969,13.152816666666666,0,0,0,0,0,0,0,0,0,9435566.710656244,0,0,
7368,465.13720703125,10.94055,0,0,0,0,0,0,0,0,0,8297223.703124999,0,0,
7369,317.2125244140625,22.999333333333333,0,0,0,0,0,0,0,0,0,5033758.6337499535,0,0,
7370,115.03886580598368,15.023188888888889,7852572.964417967,0,0,0,0,0,0,0,0,6970316.177593743,0,3.087980966881261E7,
7371,169.08613851600586,12.853126666666665,0,0,0,0,0,0,3.1685806135324184E7,0,4.6924954154943496E7,1.8777341631265767E7,9155975.301234338,8720746.719796872,
7372,572.923354534662,1.8330020833333334,0,0,1625420.24465625,0,1762178.8733691408,2617471.912876952,2664976.0007519526,1822669.147042969,0,3076734.8874687497,2779530.436800782,615783.3940625021,
7373,167.03411281810088,14.099033333333335,0,0,0,0,0,0,0,0,0,7031799.639640636,0,4818674.786906279,
7374,181.01353454589844,6.67315,0,0,0,0,0,0,0,0,0,1.84000561953594E7,0,3.0030549517249994E7,
7375,353.1034851074219,19.804166666666667,0,0,0,0,0,0,0,0,0,5351227.474062569,0,0,
7376,323.1587829589844,18.398333333333333,0,0,0,0,0,0,0,0,0,6170498.5903125005,0,2061921.9393750243,
7377,188.97102945842275,38.01833333333334,0,0,0,0,0,0,0,0,2.524255255109371E7,4053809.6703123995,2.45493096824487E7,4248270.6578124985,
7378,267.0498046875,2.1179666666666668,0,0,0,0,0,0,0,0,0,8369280.755468737,0,0,
7379,189.03998378365338,2.0918083333333333,0,0,0,0,0,0,0,0,0,1.1808232278031247E7,0,7160964.251078126,
7380,417.1921691894531,22.58416666666667,0,0,0,0,0,0,0,0,0,5566933.467656202,0,2.1161427221875105E7,
7381,440.8890894142851,37.99620833333333,0,0,0,0,0,0,0,0,3.6627257428828046E7,4315563.3425000645,4544415.029999873,3.68956825210157E7,
7382,504.93581368379705,1.8364020833333332,0,0,1640239.709027349,0,2091596.9128955065,2951934.343444335,3054642.0239794943,2169802.4518017573,0,3167952.803375003,2914710.283265622,827595.7135000033,
7383,251.07146873474122,18.910333333333334,0,0,0,0,0,0,1065810.2028906285,0,0,6827398.842031275,0,0,
7384,528.1990356445312,13.03955,0,0,0,0,0,0,0,0,0,8569188.945765689,0,0,
7385,228.0874481201172,4.06865,0,0,0,0,0,0,0,0,0,1.0071721755343754E7,0,0,
7386,244.06740318077706,1.9599055555555556,0,0,0,0,0,0,0,0,0,2976878.6616250006,136594.08093749097,9941859.260992182,
7387,521.3119825173904,17.304222222222222,0,2.50197398726563E7,0,0,0,0,0,0,0,1.463814331859376E7,0,1.0959780926140669E8,
7388,202.11606615781784,14.28046111111111,7231139.947031242,0,0,0,0,0,0,0,0,7194651.975109319,0,1.6333369857968748E7,
7389,223.02476119995117,10.115233333333332,0,0,0,0,0,0,0,0,0,1.3452039568343753E7,0,8960525.591015646,
7390,450.2157897949219,15.713316666666667,0,0,0,0,0,0,0,0,0,6382535.445968756,0,1.411837244587506E7,
7391,423.10595703125,8.391583333333333,0,0,0,0,0,0,0,0,0,1.8132737995453082E7,0,0,
7392,173.08115121063716,13.899705555555554,0,0,0,0,0,0,2.178565756074605E7,0,0,7091099.218812517,0,4979489.773453123,
7393,325.0721740722656,18.935166666666664,0,0,0,0,0,0,0,0,0,5988507.996249921,0,0,
7394,267.08745508415757,10.736075,0,1.447796949361714E7,0,0,0,0,0,0,0,1.1137239563593758E7,0,0,
7395,388.2351837158203,19.731583333333333,0,0,0,0,0,0,0,0,0,7394323.8370312145,0,1.0761484993124954E7,
7396,247.171051280593,24.89788888888889,0,0,0,0,0,0,0,0,0,6589496.09718752,4792390.835146485,5019697.443789049,
7397,489.1016540527344,12.57165,0,0,0,0,0,0,0,0,0,6307365.179515613,9513879.51298435,0,
7398,294.0365447998047,1.9252500000000001,0,0,0,0,0,0,0,0,0,3356242.459749998,7712289.498499999,0,
7399,135.04408264160156,2.0971166666666665,0,0,0,0,0,0,0,0,0,6616884.151734377,5.404763183887503E7,0,
7400,202.11594308007335,15.460933333333333,0,0,0,4788095.59404689,1.3124513702846691E7,4.0923983669001885E7,1.2662805947221877E8,8204871.913319344,0,5613716.891703145,3047697.190328129,2.376491406290238E7,
7401,413.1816864013672,16.649783333333335,0,0,0,0,0,0,0,0,0,6249260.122187488,2.40282971239062E7,0,
7402,407.1730524698893,14.5912,0,0,0,0,0,0,0,0,0,6020148.315624963,0,364371.70764063153,
7403,243.0871060308786,7.636216666666668,0,0,0,0,0,0,0,0,0,2.3954831571343742E7,0,9.228718641174221E7,
7404,241.03464055689747,2.161855555555556,0,6811113.715193367,0,0,0,0,0,0,0,9483733.383812478,4.9871698878638685E7,0,
7405,323.1135387201419,11.770888888888889,1.656444506382815E7,0,0,0,0,0,0,0,0,8531240.199375011,0,1.1475690199421855E7,
7406,317.1763916015625,19.586166666666664,0,0,0,0,0,0,0,0,0,1.0872085906718718E7,0,2.4572093908437397E7,
7407,117.06956154959542,9.195775,0,0,0,0,0,0,0,0,0,9161394.194328032,7495048.1896015955,0,
7408,153.12760281850058,19.078916666666668,0,0,0,0,0,0,0,0,0,4156879.6839062804,0,6454365.066093691,
7409,179.03432482234462,13.2083,0,0,0,0,0,0,0,0,0,1.1688355660312464E7,6592453.130187516,1.4262716587058602E7,
7410,297.0958922365878,13.119233333333334,0,0,0,0,0,0,0,0,0,8271314.15239059,0,5916570.548171864,
7411,352.24957275390625,26.557333333333336,0,0,0,0,0,0,0,0,0,5741941.907812425,0,0,
7412,147.06520692366587,2.0801916666666664,0,5722202.8046865165,0,0,0,0,0,0,0,1.0468824520593753E7,246660.06978124887,2.501236987020313E7,
7413,354.2265319824219,20.208166666666664,0,0,0,0,0,0,0,0,0,5244841.24906256,5370363.0593749415,0,
7414,511.2557678222656,12.624016666666668,0,0,0,0,0,0,0,0,0,7050388.680203108,0,0,
