row ID,row m/z,row retention time,POS_Cas11.mzXML Peak area,POS_Cas13.mzXML Peak area,POS_Cas24.mzXML Peak area,POS_Cas3.mzXML Peak area,POS_Cas4.mzXML Peak area,POS_Cas5.mzXML Peak area,POS_Cas6.mzXML Peak area,POS_Extrait2hexane.mzXML Peak area,POS_YSBlanc_MSMS.mzXML Peak area,POS_YSC4-512CCP6P_MSMS.mzXML Peak area,POS_YSC410MCP6P_MSMS.mzXML Peak area,POS_YSC511MCP6P_MSMS.mzXML Peak area,
2239,478.497448035514,33.338300000000004,2.9094251090000745E7,9.417709880187444E7,3.7399646252812564E7,0,0,0,2.668666118304691E7,1.537536621062526E7,0,0,0,0,
2240,455.2786017752983,22.35627777777778,5220701.473437407,0,0,0,0,0,0,3072122.23437507,0,1.7242834218671806E7,0,0,
2241,377.32534916647546,28.07391666666667,3817959.693437566,3.026138530512115E9,0,0,0,0,0,0,0,0,0,0,
2242,224.06297955292976,19.268133333333335,4314227.570312469,8713778.74236327,4.025203672312499E7,0,0,0,7944761.470429714,6088854.502499977,0,0,0,0,
2243,371.1847636839064,18.337888888888887,3830314.0787497843,4.2647118669375014E8,0,0,0,0,0,0,0,5.373865087796873E7,0,0,
2244,295.2262950943091,26.04775,9622501.851874912,1.6682849323945314E7,0,4.4177764535125005E8,9.452602131300049E8,1.3001659830599983E9,7.655440478142955E8,2.1733280374949985E9,0,5.8195722561249875E7,1.956753549125E7,1.2604706007375018E8,
2245,199.92675018310547,1.7527316666666668,3440630.4009687467,6600065.606687498,6443497.379374999,7333225.2293125,0,0,1410361.8330625007,6505299.5056875,6179893.879187503,1.3497710764187511E7,4812437.646906254,1.7669402641625013E7,
2246,207.06481709784035,40.393027777777775,2.4255164122813303E7,0,0,0,0,0,0,1.7437437988437518E8,2.7083820881875575E7,5.1420521010499823E8,8.948445496187515E8,2.8752448522562474E8,
2247,375.3460693359375,33.33991666666666,4462996.598749981,0,7.012414685875048E7,0,0,5.1685582306250274E7,1.2443825099874906E8,4.135545751187459E7,0,0,0,7154707.159374851,
2248,172.15225540767784,24.17595,9061034.334218657,6.661378028908975E8,5.947741308212498E8,5.38348440526563E8,5.507251480601566E8,5.41556409910625E8,1.7283885791109374E8,9.440993122962478E8,0,0,0,0,
2249,321.1687938376667,18.258683333333334,7063708.503781406,1.7577810025097692E8,0,0,0,0,0,0,0,3.073900660312477E7,1.8191288243397224E9,2.465093924828135E7,
2250,254.24726177594738,23.890166666666666,3697884.8740624953,0,0,0,0,0,0,0,4.6868049243039185E8,2.618733386624996E7,7088768.231562498,8.678588373523432E7,
2251,143.10653686523438,16.096566666666668,3578484.0565312663,0,0,0,0,0,1.3328740266468728E7,0,0,0,0,0,
2252,477.2239189147949,37.99780555555556,1267414.633125184,4377840.803749959,1.6703189921875034E7,1.3351852611249458E7,9252087.706250131,7286356.714374926,1.135745920937508E7,1.5236105313750133E7,1.7246727743124563E7,1.5858529177500313E7,1.6185693213125333E7,1.5992743448749894E7,
2253,730.5606079101562,34.0265,7500158.37562466,0,0,0,0,0,0,0,0,0,0,0,
2254,325.16407775878906,12.475483333333333,4344677.781656219,0,0,0,0,0,0,0,0,0,0,0,
2255,554.2489013671875,14.553016666666668,5395423.1234061895,0,0,0,0,0,0,0,0,0,0,0,
2256,135.11672633374496,16.42310833333333,3639971.422906273,0,0,0,0,0,2.2954773420167968E7,0,0,0,0,0,
2257,411.32469172493455,33.93566666666667,4478649.165312465,0,0,5.9872336964999914E7,0,0,1.3967450662500031E7,1.5433051355460975E8,0,3.03191342376562E7,0,9455546.078437682,
2258,375.30355273727946,30.33068518518518,3119569.732187568,4.861779374599996E8,0,0,7511461.2349999435,9559621.34218751,3335533.717187491,8.307147525544541E8,0,4.6671913748358977E8,7.310075046959044E7,4.0544295559038734E8,
2259,257.10147857666016,13.324975,4434008.922749939,0,1.1226828192812504E8,0,0,0,0,0,0,1.6719303481256238E8,1.0515330531147497E9,0,
2260,335.11913681030273,14.867227083333333,3885672.404656189,3596488.539875026,5082960.88868751,5392953.0406875,5486206.204749982,5497894.572468765,5808476.270656221,4780836.3133750195,0,0,0,0,
2261,327.2517855221822,26.796958333333336,3658998.511875002,0,0,0,3383524.4718750073,1.0982025680312354E7,3.196903009453115E7,0,0,0,0,0,
2262,473.1415100097656,11.742816666666666,3572904.866093699,0,0,0,0,0,0,0,0,0,0,0,
2263,149.04461528047796,26.400250000000003,3395389.6346874703,4979308.33906246,2.919584792562495E7,0,6334653.18033204,0,6551145.752539105,5838771.57078128,0,0,0,0,
2264,293.1744244848776,25.177814814814816,3872724.1978124594,1.3915448257988255E7,0,2.5381233547500227E7,9669149.338437421,2.0887912744499993E8,1.1454701686343731E8,3.3442844879062388E7,0,6865338.200000101,5.1578725480000064E7,0,
2265,459.2729002270224,25.75006666666667,4259402.840624934,0,0,0,0,2.0947975970703084E7,3.579715227328129E7,0,0,1.9135761359453153E7,0,9.469610501328139E7,
2266,209.1532784001999,24.79378333333333,4708554.608124902,3217537.857187318,5.428444775847657E7,1.0934299365937512E7,3060264.0571875763,3.2937851034921933E7,3.2652668857812323E7,8945510.137500139,0,1.417174886906242E7,0,2.114509733000024E7,
2267,299.2939721285498,2.873441666666667,4700837.931656242,8132815.126093755,6.884476476999195E8,1.1943699614937512E7,1.0900293760406261E7,1.2032814567062488E7,1.249381251228125E7,5.410668686283286E8,1.0550168728525009E9,6.500074354511238E8,7.14791991282656E8,7.197284072962186E8,
2268,190.12569427490234,16.948416666666667,3158626.866875046,0,0,0,0,0,0,8734041.53062502,0,0,0,0,
2269,309.1323830740792,15.376802777777778,3423941.1567501673,6420173.230781161,0,0,0,0,1.3121683095281225E7,4.332166124742184E7,0,3532911.0080937054,0,3.578022482343751E7,
2270,383.09849548339844,8.706975,1.0201891048374958E7,2.2470468056562457E7,0,0,0,0,0,0,0,0,0,0,
2271,435.1750844319661,16.469838888888887,3655620.2014686903,3474964.5716874143,5.1593407977062665E7,2.806253126299997E7,0,9737284.540843764,9554683.211718833,0,0,0,0,0,
2272,552.3311157226562,25.970166666666668,3204289.827812419,0,0,0,0,0,0,0,0,0,0,0,
2273,702.8619225704308,1.8406283333333335,1823503.0083749953,5940606.179375,2.2752634934218757E7,5412907.256464845,5467495.932249995,7484149.438625002,6470352.208812507,0,0,5.5744583587999985E7,3.2274881680874996E7,4.957218680137499E7,
2274,569.294921875,19.894277777777777,1.718173252249981E7,1.2599728615312286E7,0,0,0,0,0,0,0,0,0,4.820323172218746E7,
2275,378.1543884277344,13.35335,3777346.7888125186,0,0,0,0,0,0,0,0,0,0,0,
2276,187.04560462546215,21.40372916666666,5902108.117187461,1.535353700278709E8,1.6492781284859347E8,1.4740779536767584E8,1.4916638933664098E8,1.3609892441906217E8,1.0341091304210919E8,9.676409677703129E7,0,0,0,0,
2277,452.3936262919937,31.160541666666667,3429734.089687327,1.1697358829277351E8,7.486533663656224E7,0,0,0,1163797.6740624344,7.190757291562513E7,0,4.3252600515624985E7,2.9841923088437475E7,4.466855170968775E7,
2278,400.1604309082031,15.099283333333334,3140659.37656252,0,0,0,0,0,0,0,0,0,0,0,
2279,443.3145602785685,21.203916666666668,7488529.387812327,7.130097314257023E8,0,0,0,0,0,8.519724207771847E8,0,3.2804688568906076E7,2.7090396353125118E7,3.290510957240633E8,
2280,281.1368033683906,15.682691666666667,4536306.6977812415,0,0,0,5.023584766708979E7,0,0,0,0,0,0,0,
2281,356.27880859375,26.07133333333333,4724531.644687443,0,0,0,0,0,0,0,0,0,0,0,
2282,209.0442123413086,2.7812125,3698837.174562499,4.303814504143751E7,0,0,0,0,0,0,0,1.5320918514124958E7,1.9501412731262505E8,0,
2283,335.1845194498698,19.864,4198268.215624906,0,0,0,0,0,0,4921660.433437436,0,0,2.8134016267499894E7,0,
2284,271.19000244140625,14.315016666666667,4533523.029562555,0,0,0,0,0,0,0,0,0,0,0,
2285,199.13258642951232,17.99665625,3717669.3668751786,0,0,3.7208467291437425E7,1.286473183743741E7,2.65750255078124E7,6637863.155937524,1.757135567109176E8,0,7.739756005687468E7,0,1.1014189538742197E8,
2286,451.23193359375,17.877666666666666,4549051.551562551,0,0,0,0,0,0,0,0,0,0,0,
2287,391.3000912917118,31.13313888888889,5331747.790937563,0,0,0,0,1.4594463570624894E7,3.2980176009257745E7,5.789523236820359E7,0,7781211.014375233,0,6844915.337656358,
2288,243.15643310546875,14.191397916666666,3148074.042562528,9638311.096906302,0,7364965.817874967,6186971.895687485,0,4376150.329468743,0,0,2.1235352296187527E7,6046137.688062544,2.0691958158187546E7,
2289,401.2333984375,23.86825,7604133.163124924,0,0,0,3.487680262843754E7,0,0,0,0,0,0,0,
2290,324.1591491699219,14.833883333333334,3363593.803187552,0,0,0,0,0,0,0,0,0,0,0,
2291,392.33731528278037,31.713111111111115,1.137003177781254E7,0,0,0,0,9130214.101718707,2.1109269510000136E7,0,0,0,0,0,
2292,198.14863700026862,14.608835,2.0778452154437438E7,2.131292509728127E7,2.1673187227656238E7,2.1809054654796895E7,2.2977371048445296E7,3207661.788031183,2.2563579241569333E7,0,0,4.61064539027499E7,2.038657492893751E7,7.710666139662507E7,
2293,466.37394218444825,30.323833333333333,3295624.874375101,0,0,0,0,0,0,9125989.36085943,0,0,0,0,
2294,464.3324078398626,13.689326666666668,3575932.3543125135,5260517.9638749575,5733620.075937549,8064657.045968717,5396092.289624971,1.0792736972843738E7,7413829.65250001,0,0,1.5769634432812477E7,3377427.7588125016,1.6169629782999944E7,
2295,205.1432342529297,14.166216666666665,3145000.0933124623,0,0,0,0,0,0,0,0,0,0,0,
2296,199.1479228040907,15.92668,3395893.232000103,1.7348319231281217E7,0,0,0,0,0,2.0512281404250048E7,0,9466511.782929668,0,6792034.718718724,
2297,401.233427054927,23.6805,3931654.0181250703,0,0,0,4.870746693625001E7,0,0,0,0,0,0,0,
2298,229.143051582242,17.703553333333332,3324753.827437627,1.4734320660218772E7,0,0,4.373916159659365E8,0,1153497.534687457,0,0,0,0,2.6764809901374947E7,
2299,207.06485966176777,21.936309523809523,3889407.1278125662,0,0,0,0,2.2033737372812543E7,2.0784883183124807E7,2.0518529847687528E8,0,1.3788677720315652E9,2.8856805940773435E9,1.4898211291281235E8,
2300,165.12716343447607,19.372166666666665,3145602.9215624453,0,0,0,0,0,0,0,0,0,0,7.506918912921892E7,
2301,278.0842590332031,14.819566666666667,3357905.882375035,0,0,0,0,0,0,0,0,0,0,0,
2302,290.1594543457031,16.2895,3389900.7183126896,0,0,0,0,0,0,0,0,2.0357380081687514E7,0,0,
2303,277.21564678950404,23.972907407407405,4107127.894375064,0,0,1.5459645804269521E9,4905461.258125082,4.542167678382509E9,9.353343303649988E8,1.2202308956887474E9,0,3.234271839859354E7,8.739164581875025E7,5.107652009343726E7,
2304,369.190185546875,14.495916666666666,4626024.7420312045,4.265004229718739E7,0,0,0,0,0,0,0,0,0,0,
2305,570.4566805237931,27.64602777777778,4565225.260312352,2.6419663624062534E7,3.9870956020374954E8,0,0,0,1.1174859134687465E7,3.590402939131256E8,0,0,0,1.0917549830156183E7,
2306,307.15192149655707,23.425,3397455.411562563,9094481.269687695,0,0,1.0717408222441344E7,0,0,0,0,0,0,0,
2307,151.1115338837621,16.932153333333336,3543487.5178124835,1.2866294445750048E7,0,2.5842264183203142E7,1.1872833401054733E8,1.0921218714292955E9,4.0859647567346926E9,3.7326717681428623E8,0,2.41232676393751E7,4.292141431000008E7,4.7083151229062386E7,
2308,203.1427593445802,15.3749,4744133.933062492,0,0,0,5.001732982418945E7,0,0,0,0,5.979929740564079E7,0,2.300628740831253E7,
2309,239.0907974243164,13.305279166666669,4730206.853906232,0,4.026265694306251E7,0,0,0,0,0,0,1.4866130922862527E8,8.946083176352493E8,0,
2310,269.1895164355897,15.760733333333334,3424713.368125029,0,0,0,0,0,0,0,0,5476462.727687523,0,1.7431067764545318E8,
2311,193.0494842529297,10.407133333333332,4460120.755000004,0,0,0,0,0,0,0,0,0,0,0,
2312,349.1990631132838,16.745322222222224,3616225.2501873737,0,0,0,0,0,0,0,0,1.2648506746625009E8,0,2.1933413350362492E8,
2313,250.11810148884425,21.98997222222222,3325466.102499878,0,0,5.430463972124998E7,0,8868658.630390609,7605816.455624944,0,0,7163774.268867234,0,6739602.29171875,
2314,157.12211100260416,0.09994444444444445,979154.0102500014,0,0,4.9085549924687505E7,0,0,2.6554888003875002E7,0,0,0,0,0,
2315,347.1120910644531,15.390983333333333,3890349.69962501,0,0,0,0,0,0,0,0,0,0,0,
2316,174.05482635120734,2.3648291666666665,4741130.7490624925,2.7403590340937484E7,0,0,0,0,0,0,0,7.653934200225988E7,0,1.0433413071214852E8,
2317,173.98471061750956,41.28256666666667,6303871.880624467,4.526712615687502E7,0,0,0,0,0,0,0,1.802056011109312E7,224049.63218738508,1.4994911954374783E7,
2318,263.12789117722286,17.5715,4258682.359062376,1.0913257799999977E7,0,0,0,0,0,0,0,0,0,5.793200128062508E7,
2319,419.16912841796875,15.721633333333333,4604979.665437493,0,0,0,0,0,0,0,0,0,0,0,
2320,185.11562232212634,13.783716666666667,922109.2624686693,2.9296757050621085E7,0,1.7311990848923397E8,2.874104965138285E8,2.700127236618669E8,2.0534200565212494E8,0,8.27072874158556E7,1.9607405119234428E7,0,1.4327301718968738E7,
2321,155.10650024414062,0.6790566666666666,5704990.09365625,0,0,3643978.833343752,1090677.007312498,5.4163640442687504E7,1.896748194409375E7,0,0,0,0,0,
2322,493.2572574636695,21.408125,3325990.6581250285,0,8030545.079375034,7109098.037949256,0,6276504.824960945,0,0,0,0,0,0,
2323,599.2601928710938,24.134999999999998,1651523.4943749907,0,0,0,0,7.6480200920625E7,0,0,0,0,0,0,
2324,355.1304553428393,18.908133333333332,3008361.1087499573,8664910.178749962,0,0,0,0,5802813.57375014,0,0,1226080.9299999308,0,2.4762302551289085E7,
2325,270.27850329686726,30.410625000000003,3534011.51062515,0,0,6058897.349999913,0,0,0,0,0,8736849.406562418,0,3172869.987187579,
2326,243.08543395996094,3.032570833333333,4785163.86134374,1.6742070466624996E7,0,0,0,0,0,0,0,5.265662052565001E8,9472179.724593736,0,
2327,146.019078949823,2.7689152777777775,5431796.166281263,5088824.60574999,6625781.099875002,1.130943227644752E9,1.1263536212559013E9,1.060526607867449E9,1.5824943580812508E7,6.181758431880094E8,2.451002973599999E7,3.6981540298569614E8,8135575.884468749,1.8554055033687487E7,
2328,471.27336837515395,28.341722222222227,1290860.9631249732,0,0,0,0,1.823676146231243E8,1.1541357997724996E9,2.0653036787124962E8,0,3509778.418437574,0,1.4287555880328146E8,
2329,250.17730275263185,19.113681818181817,9440786.326562494,2.040052771597665E7,1.568488613734375E8,4.333393397562502E7,1.3497487881250178E7,4.6208053490312405E7,1.7686058842812493E7,0,5.4798932232500166E7,4.846837262937494E7,4.286265178843749E7,2.51147366687502E7,
2330,268.2450256347656,39.94383333333334,3296555.881249947,0,0,0,0,0,0,0,0,0,0,0,
2331,291.2523498535156,24.16,5064943.228437623,0,0,0,0,0,0,0,0,0,0,0,
2332,443.2418001236454,18.97825,3493399.3215625263,6563957.668515502,0,0,0,0,0,0,0,0,0,0,
2333,172.1522658056909,22.590852083333335,6371032.784937501,6.661378028908975E8,5.947741308212498E8,5.38348440526563E8,5.507251480601566E8,5.41556409910625E8,1.7283885791109374E8,1.9253838347216291E9,0,0,0,0,
2334,316.1175537109375,15.045583333333333,3286216.088500025,0,0,0,0,0,0,0,0,0,0,0,
2335,353.26772054036456,27.915833333333335,3296609.2562499647,0,0,0,0,0,4136374.740312361,4.201989176950005E8,0,0,0,0,
2336,256.22657012939453,22.104625,5088629.2449997915,0,2.5562179641250137E7,0,0,0,0,0,0,5645566.876249987,0,4813641.321250082,
2337,214.00329005188289,39.52945833333333,1.7019825810312197E7,3.0660950807480965E7,3.633375308586922E7,5.119670770478508E7,2.2266904046250317E7,7.676709091123077E7,2.4883704198124763E7,6.174266517847682E7,0,0,0,0,
2338,586.4158935546875,21.4525,8051790.516562409,0,0,0,0,0,0,0,0,0,0,0,
2339,146.0598358154297,13.71961,3102726.3556249808,0,0,0,0,0,0,3.717306468009373E7,1.303283151218125E8,6483446.249406243,8234980.116687565,0,
2340,345.13037109375,12.798616666666668,3034372.3763750084,0,0,0,0,0,0,0,0,0,0,0,
2341,241.12116241455078,22.234055555555557,3269112.1949998825,0,0,6128655.426562327,6024297.030000019,4741328.919375182,3834211.7846875372,2.7180310094062496E7,0,0,0,0,
2342,222.17103576660156,5.758566666666667,1.0874958157749984E7,0,0,0,0,0,0,0,0,0,0,0,
2343,144.98198556499213,38.05686363636364,6116828.889374691,7.339529384625974E7,6.436530932319823E7,6.6696381671005614E7,6.04561539526956E7,6.496327701003401E7,6.118342066534184E7,6.945812596743158E7,1172863.511875251,2.0333044692031305E7,0,2.0498822811748125E7,
2344,475.268310546875,26.068523809523807,3313657.267812549,0,0,0,7299928.537187575,8.152105590187472E7,2.0778972128750053E8,5.850099702874991E8,0,7.821072884187494E7,0,6.906155340100014E8,
2345,172.13300662957704,11.54433888888889,9861379.078843549,2.007855348490622E7,1.2331904654881248E8,3.812832780965311E8,1.2304064677781187E7,5.75460273549687E7,5.629103450956259E7,4.097704200337504E7,5.166421690312496E7,5.848345605927505E8,2.1625427481112495E8,4.999117423457496E8,
2346,196.0063018798828,13.877433333333332,3159414.068593718,0,0,0,0,0,0,0,0,0,0,0,
2347,221.11681818168628,15.980008333333334,3232105.768968818,0,0,0,0,0,0,0,0,5.398397258704293E7,0,0,
2348,375.21557082445906,18.26377777777778,1164794.3071874243,4.868170368183593E7,0,0,0,0,0,0,0,0,0,1.4892283219374983E7,
2349,350.23185604810715,26.418249999999997,3216694.5018750713,0,0,1.387355985371876E8,1.1570328883874981E8,3.3815466340312675E7,4.124776080437516E7,1.179706765800002E8,0,3377684.173437426,6966361.279765683,0,
2350,286.23697771344865,25.92290476190476,3112422.8162500993,7132956.118749946,0,4458482.369999993,1.0204367750312392E7,0,0,0,0,6.524571842937505E7,1.7605853985000048E7,5.822043164718768E7,
2351,157.0833110286265,1.8318666666666668,4036117.4345312514,5191591.554687498,6614402.560937502,3980427.8140624966,3938872.2823750074,4853578.837406257,4254073.29884375,1.6516767770363279E7,0,0,0,0,
2352,309.2054261226836,20.08691666666667,2971644.7687498583,5.30452758060938E7,0,4.010055967534363E8,4.00331123766758E8,8.657009293262502E8,2.429199454539046E7,3313393.7778124874,0,0,0,9.569107694031236E7,
2353,448.4351348876953,36.11691666666667,3126084.649062383,0,0,0,0,0,0,1.264521445843756E7,0,0,0,0,
2354,385.2577209472656,21.54416666666667,3029908.4143749387,0,0,0,0,0,0,0,0,0,0,0,
2355,171.13790238630287,21.15392222222222,4126038.016687485,0,0,4.040939819875777E8,2.372250803888278E8,5.9761518547812626E7,1.4077098662781277E8,6.10396271093532E8,0,4.38821738093747E7,7866469.918749881,2.6901246090921855E8,
2356,319.15333298633993,15.029733333333331,1136771.4997499392,1.3697623189924982E8,0,0,0,0,0,0,0,2.293886321008205E8,0,1.0046257503743751E8,
2357,158.96118437101302,2.5626333333333333,1677011.164156247,1.701860103346676E8,0,0,0,0,0,0,0,0,0,0,
2358,331.20851440429686,13.651273333333336,3139477.8918749327,2.9262283305562552E7,6.943487954731241E7,0,0,0,0,5.927181772787496E7,5.486968718681252E7,0,0,0,
2359,285.1842657391054,15.805383333333333,3408249.582187501,9637349.333749976,0,0,0,0,0,0,0,5.1986383468396866E8,0,1.3447973583310583E9,
2360,173.0785847713425,2.031975,3254939.5904999985,6948601.517875003,2.898961558156249E7,0,0,0,1.608163153006094E8,5254918.451531248,0,2.6115119018843748E7,1.3991792057187494E7,2.8756067772999994E7,
2361,333.20422107811146,25.0275,1175853.677499882,0,0,2.882362631414059E7,1.2212425585765612E8,3.153069247492184E7,5962504.058749902,1.2780827877867183E8,0,5546149.57484379,0,0,
2362,197.0006220381781,2.195597916666667,3143411.6887187473,1.573088289888085E7,1.5863511084818354E7,7522894.77937499,6468264.730343762,6371024.455562471,6450398.629718731,1.0578924826218762E7,0,0,0,0,
2363,364.24510493611183,23.92077083333334,1148301.8131249319,3.490966869472634E7,3.409938712218758E7,7494122.7653125785,3.408986535031246E7,2.720686287531242E7,9814823.500312615,3.7598477096250296E7,0,0,0,0,
2364,309.16922706718333,18.154266666666665,1163717.1968749298,5.148714310062508E7,0,0,0,0,0,0,0,5.3216182570625156E7,6.992432631925803E7,8870682.900312418,
2365,384.3465881347656,34.998000000000005,3414635.309687415,0,0,0,0,0,0,0,0,0,0,0,
2366,407.206044970266,20.983916666666666,1118267.9337500564,5.051510460476567E7,0,0,0,0,0,0,0,0,0,0,
2367,273.2055546344868,7.705499999999999,939624.8495312509,7.142756322608443E8,1.0132333402318867E9,8.908381005790449E8,0,8.753145072351111E8,0,0,0,0,0,0,
2368,415.2685546875,23.1615,1595162.0646875016,0,0,0,0,0,0,0,0,0,0,0,
2369,377.31967603537925,33.85522222222222,954452.7134373758,3.353925112998051E8,0,1.411687290156262E7,0,5.606803266000035E7,8.951485664999962E7,7.938534735031241E7,0,0,0,0,
2370,427.31994746385544,28.64863333333334,2966878.4174999516,2.9022036641749996E8,0,6632414.727812429,5.8406827420312464E7,1.5911149693093723E8,1.6042409562812534E8,2.502884129795316E9,0,4.214053338912507E8,5437379.3021876095,2.7965779345812565E8,
